0.0	0.0
0.0002927856933177872	0.0003136753548772336
0.00045279499365865445	0.0004487282847946194
0.0005123186684205448	0.0004900569253670422
0.0005276982596679416	0.0004974682381322384
0.0005263825643970563	0.0004934451914226519
0.0005191705204370647	0.00048566917487461825
0.0005100099496444616	0.00047673817802893316
0.0005002999717348909	0.0004675346102365829
0.0004905281743093892	0.0004583584632028652
0.0004808617474837845	0.0004493105783616371
0.00047135620400463944	0.0004404233901339139
0.0004620283164669499	0.0004317057970732933
0.00045288147702989673	0.0004231586166503707
0.00044391449207739457	0.0004147799183321661
0.000435124627668884	0.0004065668653032442
0.00042650866283660595	0.00039851635028376664
0.0004180632531651273	0.00039062521454794096
0.0004097850556923603	0.0003828903228398897
0.0004016707712450468	0.0003753085884689995
0.0003937171582270307	0.0003678769811895533
0.000385921036548849	0.00036059252914133466
0.00037827928816354357	0.00035345231875142096
0.00037078885644478715	0.00034645349394596663
0.00036344674518052586	0.0003395932551382291
0.0003562500174492886	0.00033286885815384025
0.00034919579447126537	0.00032627761314871353
0.0003422812544657122	0.0003198168835384738
0.0003355036315252983	0.0003134840849456549
0.00032886021451077713	0.00030727668416656204
0.00032234834596686694	0.00030119219815817985
0.00031596542105935955	0.0002952281930449994
0.00030970888653319794	0.000289382283145461
0.00030357623969115425	0.0002836521300176614
0.00029756502739272325	0.0002780354415239472
0.0002916728450728358	0.0002725299709140311
0.00028589733578000045	0.0002671335159262619
0.0002802361892334925	0.0002618439179066909
0.0002746871408992102	0.0002566590609455814
0.0002692479710838316	0.00025157687103101646
0.00026391650404690735	0.0002465953152192671
0.00025869060713053536	0.0002417124008215867
0.00025356818990626993	0.0002369261746071099
0.00024854720333892117	0.00023223472202153384
0.00024362563896691486	0.00022763616642127054
0.00023880152809888045	0.00022312866832276514
0.0002340729410261485	0.00021871042466667745
0.00022943798625084112	0.0002143796680966344
0.00022489480972924804	0.00021013466625226338
0.00022044159413018403	0.00020597372107622648
0.00021607655810803269	0.00020189516813497283
